Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /customers,8971,0,11,16.273349162628815,4.91172399961215,205.2967270001318,21884.932114591462,29.90701579855739,0.0,11,15,19,22,32,44,65,84,150,210,210
GET,GET /customers/{id},8774,0,6,10.853990537836127,1.5940169996611075,204.82590600022377,436.9075678139959,29.250268266251535,0.0,6,9,12,15,23,34,57,75,150,200,200
GET,GET /health,2884,0,5,9.261806875175711,1.4123259998086723,112.29520400002002,15.0,9.61451717345218,0.0,5,8,11,13,21,31,46,65,110,110,110
GET,GET /orders/{id},9032,0,6,11.247981833258333,1.89247699927364,224.44981199987524,1338.841784765279,30.110374171504887,0.0,6,9,12,15,24,36,58,78,160,220,220
GET,GET /products,8925,0,7,13.062408027334008,1.9190870007150806,191.42496600034065,2548.742633053221,29.753663582892063,0.0,7,12,16,19,29,40,67,86,140,190,190
POST,POST /customers,6085,0,67,83.7021054683724,19.54227200076275,446.67135899999266,437.2532456861134,20.285831137467586,0.0,67,79,90,100,150,210,270,300,370,450,450
POST,POST /orders,8714,0,79,102.83904217122311,20.591520999914792,779.9400720000449,1344.28138627496,29.05024363712285,0.0,79,100,120,140,190,250,320,360,520,780,780
PUT,PUT /customers/{id},6019,0,67,85.16462479947481,20.198961000460258,411.38303399975484,437.40937032729687,20.06580404542603,0.0,67,80,93,100,160,220,270,310,360,410,410
,Aggregated,59404,0,16,40.47166091222801,1.4123259998086723,779.9400720000449,4243.045602989698,198.03771781267452,0.0,16,44,60,68,98,140,220,270,380,580,780
