Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /customers,8890,0,4,5.75161852789202,2.2561839996342314,376.33312700017996,21884.137345331834,29.62964828635937,0.0,4,5,5,6,7,10,16,43,280,380,380
GET,GET /customers/{id},8852,0,3,3.9435196205378347,1.3147879999451106,366.54375299985986,436.89482602801627,29.502997371299564,0.0,3,3,4,4,6,7,12,34,130,370,370
GET,GET /health,3001,0,2,2.16433063543748,0.791536000178894,16.928962999372743,15.0,10.00208937090714,0.0,2,2,2,3,4,5,6,7,12,17,17
GET,GET /orders/{id},8824,0,4,5.170853228573816,2.147150999007863,367.7244049995352,1338.8513145965549,29.409675644413394,0.0,4,4,5,5,7,9,15,37,190,370,370
GET,GET /products,8917,0,3,4.615711525404884,1.6231549998337869,372.92089400034456,2548.6032297858023,29.719637094428176,0.0,3,4,4,5,6,8,14,30,270,370,370
POST,POST /customers,5864,0,56,69.016175378926,16.038664000006975,549.8548720006511,437.29416780354705,19.544235945018148,0.0,56,65,69,74,120,190,260,300,440,550,550
POST,POST /orders,9102,0,62,78.37165428610422,19.752995000089868,649.3042689999129,1344.3728850802022,30.33622707564038,0.0,62,71,77,86,140,200,280,320,510,650,650
PUT,PUT /customers/{id},6007,0,55,68.7117955550062,15.852358001211542,592.2657449991675,437.3755618445147,20.020843335901095,0.0,55,64,70,75,120,180,260,300,410,590,590
,Aggregated,59457,0,5,28.76233908244518,0.791536000178894,649.3042689999129,4211.958188270515,198.16535412396726,0.0,5,30,47,55,71,100,190,250,390,580,650
