Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788393175,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788393176,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788393177,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788393178,20,,Aggregated,0.000000,0.000000,7,18,46,54,62,100,110,140,140,140,140,60,0,6,25.07840535007138,1.9149859999743057,135.30198799981008,4339.95
1788393179,30,,Aggregated,0.000000,0.000000,6,18,48,54,63,81,100,110,140,140,140,131,0,6,23.635473771011107,1.4870390004944056,135.30198799981008,4343.091603053435
1788393180,40,,Aggregated,0.000000,0.000000,6,18,48,54,63,81,100,110,140,140,140,131,0,6,23.635473771011107,1.4870390004944056,135.30198799981008,4343.091603053435
1788393181,50,,Aggregated,53.333333,0.000000,6,15,56,63,75,84,100,120,150,150,150,371,0,6,25.836048935313663,1.4690149992020451,147.2253929996441,3808.199460916442
1788393182,50,,Aggregated,59.333333,0.000000,6,14,56,63,75,85,110,120,150,150,150,619,0,6,26.264484890124635,1.4690149992020451,147.2253929996441,3994.126009693053
1788393183,50,,Aggregated,59.333333,0.000000,6,14,56,63,75,85,110,120,150,150,150,619,0,6,26.264484890124635,1.4690149992020451,147.2253929996441,3994.126009693053
1788393184,50,,Aggregated,110.333333,0.000000,7,16,60,65,78,90,120,140,190,190,190,918,0,7,28.2285581633835,1.4690149992020451,193.04919500063988,4051.8104575163397
1788393185,50,,Aggregated,114.833333,0.000000,7,15,59,66,77,88,130,140,190,190,190,1218,0,7,27.852734412945196,1.1270319992036093,193.04919500063988,4259.454844006568
1788393186,50,,Aggregated,114.833333,0.000000,7,15,59,66,77,88,130,140,190,190,190,1218,0,7,27.852734412945196,1.1270319992036093,193.04919500063988,4259.454844006568
1788393187,50,,Aggregated,140.000000,0.000000,7,17,61,67,78,110,140,150,200,210,210,1519,0,7,29.683687051990024,1.1270319992036093,206.3237129996196,4130.0585911784065
