timestamp_utc,container_name,container_id,cpu_percent,memory_usage_bytes,memory_limit_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes,pids
2026-08-25T00:07:31.442Z,tcc_benchmark_postgres,1f2ff9d557e1,23.87,163682714,8327941587,81000000,415000000,73300000,179000000,27
2026-08-25T00:07:35.610Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,39.89,187695104,8327941587,27200000,2790000,0,0,1
2026-08-25T00:07:35.610Z,tcc_benchmark_python_api,62855c8fed6f,130.6,53089403,8327941587,460000000,547000000,46100000,0,49
2026-08-25T00:07:35.610Z,tcc_benchmark_grafana,135abf368c34,0.07,73672950,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:07:35.610Z,tcc_benchmark_results_exporter,996fd2a9341c,1.47,33082573,8327941587,67000,226000,26000000,0,1
2026-08-25T00:07:35.610Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.59,42708500,8327941587,63800,1670000,43200000,0,12
2026-08-25T00:07:35.610Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.52,56350474,8327941587,3020000,195000,155000000,21800000,10
2026-08-25T00:07:35.610Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,1.42,9125757,8327941587,4000000,1820000,15900000,0,7
2026-08-25T00:07:35.610Z,tcc_benchmark_postgres,1f2ff9d557e1,25.83,163892429,8327941587,82100000,421000000,73300000,181000000,27
2026-08-25T00:07:39.777Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,40.54,187590246,8327941587,34400000,3490000,0,0,1
2026-08-25T00:07:39.777Z,tcc_benchmark_python_api,62855c8fed6f,129.03,53372518,8327941587,467000000,555000000,46100000,0,49
2026-08-25T00:07:39.777Z,tcc_benchmark_grafana,135abf368c34,0.07,73935094,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:07:39.777Z,tcc_benchmark_results_exporter,996fd2a9341c,0.37,33439089,8327941587,67500,226000,26000000,0,2
2026-08-25T00:07:39.777Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.33,44365251,8327941587,64500,1690000,43200000,0,12
2026-08-25T00:07:39.777Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.14,56623104,8327941587,3040000,197000,155000000,21800000,10
2026-08-25T00:07:39.777Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,8376025,8327941587,4000000,1820000,15900000,0,7
2026-08-25T00:07:39.777Z,tcc_benchmark_postgres,1f2ff9d557e1,35.53,163892429,8327941587,83600000,428000000,73300000,183000000,27
2026-08-25T00:07:43.944Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,33.49,187904819,8327941587,41800000,4160000,0,0,1
2026-08-25T00:07:43.944Z,tcc_benchmark_python_api,62855c8fed6f,111.36,53299118,8327941587,473000000,562000000,46100000,0,49
2026-08-25T00:07:43.944Z,tcc_benchmark_grafana,135abf368c34,0.08,73672950,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:07:43.944Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,32988201,8327941587,67900,263000,26000000,0,1
2026-08-25T00:07:43.944Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.56,44837110,8327941587,64500,1690000,43200000,0,12
2026-08-25T00:07:43.944Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.43,56381932,8327941587,3110000,198000,155000000,21800000,10
2026-08-25T00:07:43.944Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9686745,8327941587,4050000,1840000,15900000,0,7
2026-08-25T00:07:43.944Z,tcc_benchmark_postgres,1f2ff9d557e1,32.09,163997286,8327941587,84800000,435000000,73300000,185000000,27
2026-08-25T00:07:48.096Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,38.94,187904819,8327941587,48800000,4790000,0,0,1
2026-08-25T00:07:48.096Z,tcc_benchmark_python_api,62855c8fed6f,103.1,52932116,8327941587,478000000,568000000,46100000,0,49
2026-08-25T00:07:48.096Z,tcc_benchmark_grafana,135abf368c34,0.07,73672950,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:07:48.096Z,tcc_benchmark_results_exporter,996fd2a9341c,9.85,33260831,8327941587,68900,300000,26000000,8190,1
2026-08-25T00:07:48.096Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.66,45287997,8327941587,65200,1710000,43200000,0,12
2026-08-25T00:07:48.096Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.0,56434360,8327941587,3160000,200000,155000000,22000000,10
2026-08-25T00:07:48.096Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9420407,8327941587,4090000,1860000,15900000,0,7
2026-08-25T00:07:48.096Z,tcc_benchmark_postgres,1f2ff9d557e1,35.69,163997286,8327941587,85800000,440000000,73300000,187000000,27
2026-08-25T00:07:52.275Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,34.99,188114534,8327941587,55400000,5450000,0,0,1
2026-08-25T00:07:52.275Z,tcc_benchmark_python_api,62855c8fed6f,108.41,53120860,8327941587,485000000,577000000,46100000,0,49
2026-08-25T00:07:52.275Z,tcc_benchmark_grafana,135abf368c34,0.05,73945580,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:07:52.275Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,32851886,8327941587,69800,337000,26000000,8190,1
2026-08-25T00:07:52.275Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.55,45990543,8327941587,65900,1730000,43200000,0,12
2026-08-25T00:07:52.275Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.0,56717476,8327941587,3230000,202000,155000000,22000000,10
2026-08-25T00:07:52.275Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9215934,8327941587,4140000,1880000,15900000,0,7
2026-08-25T00:07:52.275Z,tcc_benchmark_postgres,1f2ff9d557e1,38.62,164102144,8327941587,86900000,446000000,73300000,188000000,27
2026-08-25T00:07:56.432Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,46.5,188114534,8327941587,62300000,6090000,0,0,1
2026-08-25T00:07:56.432Z,tcc_benchmark_python_api,62855c8fed6f,121.5,52942602,8327941587,492000000,584000000,46100000,0,49
