Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /customers,9022,0,9,10.357890362229329,2.6323450001655146,144.42619500005094,21885.52771004212,30.080664623245667,0.0,9,11,12,13,16,19,30,49,85,140,140
GET,GET /customers/{id},8829,0,5,6.245586532789501,1.3957419996586395,130.48404100118205,436.8536640616151,29.437174457840392,0.0,5,7,7,8,10,12,17,29,71,130,130
GET,GET /health,2848,0,3,3.82349316681405,0.6887839990667999,27.65199500026938,15.0,9.495647622146272,0.0,3,4,5,5,7,8,10,12,21,28,28
GET,GET /orders/{id},8993,0,7,7.945262627585316,2.360828000746551,115.81652499990014,1338.7182252863338,29.98397439113814,0.0,7,8,9,10,12,14,19,29,76,120,120
GET,GET /products,9040,0,7,8.174217319138387,2.0107999989704695,117.44112400083395,2548.5981194690266,30.14067925007103,0.0,7,8,9,10,13,17,31,47,83,120,120
POST,POST /customers,5967,0,51,56.00282045148467,18.14245500099787,249.09027900139336,437.1873638344227,19.894848792607725,0.0,51,61,67,70,78,90,110,130,210,250,250
POST,POST /orders,8941,0,62,66.87732170383923,23.820875001547392,287.07126200060884,1344.2485180628564,29.810598802531537,0.0,62,70,75,79,95,120,140,160,230,290,290
PUT,PUT /customers/{id},5960,0,52,56.35837171542997,16.703773000699584,251.70307999906072,437.38859060402683,19.87150977106453,0.0,52,62,68,71,78,90,110,140,230,250,250
,Aggregated,59600,0,10,26.38996658845639,0.6887839990667999,287.07126200060884,4256.104211409396,198.7150977106453,0.0,10,34,47,53,69,79,98,120,200,250,290
