Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788392439,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788392440,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788392441,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788392442,20,,Aggregated,0.000000,0.000000,45,67,76,83,86,180,190,190,190,190,190,32,0,11,45.93467762501291,3.362673000083305,187.5931140002649,6022.875
1788392443,30,,Aggregated,0.000000,0.000000,8,58,65,73,93,100,180,180,190,190,190,135,0,8,36.12615127411253,1.928456000314327,187.5931140002649,4866.437037037037
1788392444,40,,Aggregated,0.000000,0.000000,8,58,65,73,93,100,180,180,190,190,190,135,0,8,36.12615127411253,1.928456000314327,187.5931140002649,4866.437037037037
1788392445,50,,Aggregated,47.666667,0.000000,9,51,64,67,83,100,140,180,190,190,190,259,0,9,33.30784015441196,1.928456000314327,187.5931140002649,4606.598455598456
1788392446,50,,Aggregated,50.000000,0.000000,8,27,54,63,79,95,120,140,220,220,220,630,0,8,28.487698806339534,1.2899120001748088,224.26932199959992,4264.7
1788392447,50,,Aggregated,50.000000,0.000000,8,27,54,63,79,95,120,140,220,220,220,630,0,8,28.487698806339534,1.2899120001748088,224.26932199959992,4264.7
1788392448,50,,Aggregated,107.166667,0.000000,7,32,55,63,81,110,150,200,220,220,220,782,0,7,30.610014700757564,1.2899120001748088,224.26932199959992,4097.093350383631
1788392449,50,,Aggregated,108.333333,0.000000,7,43,59,67,96,130,200,220,350,390,390,1225,0,7,35.13062195183011,1.2899120001748088,391.60549899952457,3815.3551020408163
1788392450,50,,Aggregated,108.333333,0.000000,7,43,59,67,96,130,200,220,350,390,390,1225,0,7,35.13062195183011,1.2899120001748088,391.60549899952457,3815.3551020408163
1788392451,50,,Aggregated,138.000000,0.000000,6,44,59,66,96,130,210,220,350,390,390,1385,0,6,35.62653433212615,1.2899120001748088,391.60549899952457,3778.9198555956677
1788392452,50,,Aggregated,138.888889,0.000000,5,39,57,64,89,130,220,260,350,390,390,1829,0,5,34.36669428703741,1.0708259997045388,391.60549899952457,3831.957900492072
1788392453,50,,Aggregated,138.888889,0.000000,5,39,57,64,89,130,220,260,350,390,390,1829,0,5,34.36669428703741,1.0708259997045388,391.60549899952457,3831.957900492072
1788392454,50,,Aggregated,178.200000,0.000000,5,38,56,63,87,130,210,260,350,390,390,1985,0,5,33.46860717933954,1.0708259997045388,391.60549899952457,3934.8337531486145
1788392455,50,,Aggregated,178.900000,0.000000,5,37,56,61,80,120,200,240,350,390,390,2422,0,5,31.840765625099003,0.9899240003505838,391.60549899952457,4010.381915772089
1788392456,50,,Aggregated,178.900000,0.000000,5,37,56,61,80,120,200,240,350,390,390,2422,0,5,31.840765625099003,0.9899240003505838,391.60549899952457,4010.381915772089
1788392457,50,,Aggregated,198.500000,0.000000,5,37,55,61,80,120,210,240,350,390,390,2578,0,5,31.612298669504835,0.9899240003505838,391.60549899952457,3987.9162141194724
1788392458,50,,Aggregated,199.900000,0.000000,5,37,55,60,76,120,210,240,290,390,390,3028,0,5,31.077333647284544,0.8936410004025674,391.60549899952457,3958.7252311756934
1788392459,50,,Aggregated,199.900000,0.000000,5,37,55,60,76,120,210,240,290,390,390,3028,0,5,31.077333647284544,0.8936410004025674,391.60549899952457,3958.7252311756934
1788392460,50,,Aggregated,199.400000,0.000000,4,38,55,60,76,110,210,230,290,390,390,3184,0,4,30.664290682155,0.8936410004025674,391.60549899952457,3961.2399497487436
1788392461,50,,Aggregated,200.300000,0.000000,4,37,54,59,74,110,200,230,290,390,390,3628,0,4,29.647914432464297,0.8936410004025674,391.60549899952457,3939.971609702315
1788392462,50,,Aggregated,200.300000,0.000000,4,37,54,59,74,110,200,230,290,390,390,3628,0,4,29.647914432464297,0.8936410004025674,391.60549899952457,3939.971609702315
1788392463,50,,Aggregated,199.100000,0.000000,4,37,54,59,74,110,200,230,340,390,390,3784,0,4,29.681884468547167,0.8936410004025674,391.60549899952457,3954.3802854122623
1788392464,50,,Aggregated,200.000000,0.000000,4,37,54,59,74,110,200,230,290,390,390,4228,0,4,29.855543499521993,0.835701000141853,391.60549899952457,3973.024834437086
