Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /customers,9012,0,11,17.14040182955421,4.7655279995524324,205.366056999992,21892.12538837106,30.0344235307123,0.0,11,16,20,23,32,47,76,97,170,210,210
GET,GET /customers/{id},8925,0,6,11.012850675627808,1.5871360001256107,215.05110699945362,436.9380392156863,29.74447736480329,0.0,6,9,13,15,22,34,59,76,170,220,220
GET,GET /health,3019,0,5,10.0580233123567,1.2290120002944604,136.8099639994398,15.0,10.061465228497607,0.0,5,9,12,14,23,32,55,72,120,140,140
GET,GET /orders/{id},8854,0,7,11.64979822667198,1.8782629995257594,219.2038599996522,1338.882200135532,29.507854631705136,0.0,7,10,13,16,23,35,61,80,150,220,220
GET,GET /products,8769,0,7,13.903704758690003,2.042495999376115,197.83492299939098,2548.591287490022,29.224573894897485,0.0,7,13,17,20,30,44,71,94,170,200,200
POST,POST /customers,5956,0,68,86.4974086413751,16.933546000473143,482.01692099974025,437.3139691067831,19.849647863839596,0.0,68,80,93,100,160,230,290,320,410,480,480
POST,POST /orders,8892,0,79,102.81942969827111,20.76872999987245,545.2809999997044,1344.380229419703,29.63449778463091,0.0,79,100,120,130,190,260,330,360,470,550,550
PUT,PUT /customers/{id},5944,0,68,85.15351815175003,16.364889000215044,480.83961399970576,437.3792059219381,19.809655289231458,0.0,68,80,91,100,150,220,290,320,420,480,480
,Aggregated,59371,0,16,41.16141741110799,1.2290120002944604,545.2809999997044,4254.577217833623,197.86659558831778,0.0,16,44,61,70,99,150,230,280,400,490,550
